row_id,site,split,x,y
site-1-observed_site_test-0079,site-1,observed_site_test,-0.36822026822176079,0.35759512036155799
site-2-reference_train-0000,site-2,reference_train,0.29353687981301757,-1.2284474796180829
site-2-reference_train-0001,site-2,reference_train,-1.4821533612860422,-1.2789899031590646
site-2-reference_train-0002,site-2,reference_train,1.0304764813314056,0.75395762063671856
site-2-reference_train-0003,site-2,reference_train,-1.720537102036944,-1.5001809591394704
site-2-reference_train-0004,site-2,reference_train,0.33168636852840638,-0.53051541137631419
site-2-reference_train-0005,site-2,reference_train,0.50207484343402475,1.4546052169001467
site-2-reference_train-0006,site-2,reference_train,-1.2560264237252374,-1.8678789545263279
site-2-reference_train-0007,site-2,reference_train,-1.3195329466308046,0.38855269864844244
site-2-reference_train-0008,site-2,reference_train,-0.15930898774886204,1.1764426396705652
site-2-reference_train-0009,site-2,reference_train,-0.9424147802701186,-0.73891753971543661
site-2-reference_train-0010,site-2,reference_train,0.59718255759408656,0.37527942656435576
site-2-reference_train-0011,site-2,reference_train,-0.31366540758207062,0.67068848854649965
site-2-reference_train-0012,site-2,reference_train,1.6633151187104911,2.0615219694643008
site-2-reference_train-0013,site-2,reference_train,0.8665858327137852,0.038169773027769249
site-2-reference_train-0014,site-2,reference_train,1.1429267844695792,0.7626117221235168
site-2-reference_train-0015,site-2,reference_train,1.0921389845558016,0.18799692058439943
site-2-reference_train-0016,site-2,reference_train,0.61709810241574337,1.9532302378983946
site-2-reference_train-0017,site-2,reference_train,1.0247920106085848,0.45542463068264072
site-2-reference_train-0018,site-2,reference_train,1.2030192908570867,0.29665016565960456
site-2-reference_train-0019,site-2,reference_train,-1.1598923966281243,-0.40120442046246668
site-2-reference_train-0020,site-2,reference_train,0.7038427739605253,1.4475090840843263
site-2-reference_train-0021,site-2,reference_train,-1.5624598445241347,-0.41309754819008393
site-2-reference_train-0022,site-2,reference_train,-0.2914585139811372,0.21318682996100555
site-2-reference_train-0023,site-2,reference_train,-1.9803937725722864,-2.3303304926684083
site-2-reference_train-0024,site-2,reference_train,-1.9100913087864471,-1.9850048984304371
site-2-reference_train-0025,site-2,reference_train,0.78259734138196801,0.757959497496975
site-2-reference_train-0026,site-2,reference_train,0.34299317677102792,0.95656222823695547
site-2-reference_train-0027,site-2,reference_train,-1.6566337888433464,-0.13357700044002074
site-2-reference_train-0028,site-2,reference_train,-0.36352392804780909,-0.45571891260567721
site-2-reference_train-0029,site-2,reference_train,-0.76427588023544546,-0.19062273389433834
site-2-reference_train-0030,site-2,reference_train,-0.64189985956759843,0.32664766504268766
site-2-reference_train-0031,site-2,reference_train,-1.1551326541759463,0.54741981067201495
site-2-reference_train-0032,site-2,reference_train,-1.3857587184247175,-0.42086665420282654
site-2-reference_train-0033,site-2,reference_train,0.051448536495574793,-0.95689234175900406
site-2-reference_train-0034,site-2,reference_train,-0.26949692912341305,0.12471439669098477
site-2-reference_train-0035,site-2,reference_train,-1.8237827687818071,-0.65501493570010727
site-2-reference_train-0036,site-2,reference_train,0.46129542661509859,0.6659968948062418
site-2-reference_train-0037,site-2,reference_train,-0.70059011644032099,-0.2199124285892117
site-2-reference_train-0038,site-2,reference_train,-1.3444905966211107,0.14150292133205888
site-2-reference_train-0039,site-2,reference_train,-1.7923631008043315,-1.8795515443140229
site-2-reference_train-0040,site-2,reference_train,-0.16879447377092216,0.24805557993458432
site-2-reference_train-0041,site-2,reference_train,-0.7994205856627814,-0.23616392260050784
site-2-reference_train-0042,site-2,reference_train,-1.9186616183704297,-1.1725718522869382
site-2-reference_train-0043,site-2,reference_train,-1.8958980625664248,-1.8798105299090953
site-2-reference_train-0044,site-2,reference_train,-1.1997147298432154,0.23892620637640183
site-2-reference_train-0045,site-2,reference_train,1.0104943934818817,0.12177943873330099
site-2-reference_train-0046,site-2,reference_train,0.53334940661805019,1.0700858681343444
site-2-reference_train-0047,site-2,reference_train,0.1118495708585745,0.15055335021549762
site-2-reference_train-0048,site-2,reference_train,-1.7954066457147619,-1.2910465201695751
site-2-reference_train-0049,site-2,reference_train,-1.7969683176362925,-2.5393805304140358
site-2-observed_site_test-0050,site-2,observed_site_test,1.8161386323739781,2.0557659371338755
site-2-observed_site_test-0051,site-2,observed_site_test,-1.2332931471412127,-0.84557371420669347
site-2-observed_site_test-0052,site-2,observed_site_test,-1.8298994604703385,0.021256463505638479
site-2-observed_site_test-0053,site-2,observed_site_test,1.368474128966668,1.5725437958950259
site-2-observed_site_test-0054,site-2,observed_site_test,-1.77361224405694,-1.5974033368369847
site-2-observed_site_test-0055,site-2,observed_site_test,-0.78904484024412236,-0.8868907199030962
site-2-observed_site_test-0056,site-2,observed_site_test,0.40425379133729766,1.1220170719906855
site-2-observed_site_test-0057,site-2,observed_site_test,-0.29690337525095556,-0.03659062463077481
site-2-observed_site_test-0058,site-2,observed_site_test,-0.29172128545020515,0.74598976584827237
site-2-observed_site_test-0059,site-2,observed_site_test,0.64133329138080786,-0.41356185175524196
site-2-observed_site_test-0060,site-2,observed_site_test,0.0045031092213974055,0.60687559887491727
site-2-observed_site_test-0061,site-2,observed_site_test,1.6696548638423994,1.7489864137345605
site-2-observed_site_test-0062,site-2,observed_site_test,-0.33422845840132531,-0.44949639651990903
site-2-observed_site_test-0063,site-2,observed_site_test,0.98336492459027536,1.2146577505713592
site-2-observed_site_test-0064,site-2,observed_site_test,1.8187622401971697,0.9647592542645923
site-2-observed_site_test-0065,site-2,observed_site_test,0.25265352013529707,0.48815508489337173
site-2-observed_site_test-0066,site-2,observed_site_test,0.22233874305176204,-0.14118782337625918
site-2-observed_site_test-0067,site-2,observed_site_test,1.1604067739167858,1.7484205487991198
site-2-observed_site_test-0068,site-2,observed_site_test,-0.14895237315299026,-0.060472007973864095
site-2-observed_site_test-0069,site-2,observed_site_test,-1.8624336974678042,-1.2322208407701478
site-2-observed_site_test-0070,site-2,observed_site_test,-0.44254552868337704,0.50577088693865124
site-2-observed_site_test-0071,site-2,observed_site_test,1.8471649161645849,0.59714606930724479
site-2-observed_site_test-0072,site-2,observed_site_test,-1.5889563342991782,0.15012536727710013
site-2-observed_site_test-0073,site-2,observed_site_test,-1.9631096519876094,-0.091345845730463227
site-2-observed_site_test-0074,site-2,observed_site_test,0.17648165886098166,0.49423260197050101
site-2-observed_site_test-0075,site-2,observed_site_test,-1.3323468157043852,-0.32221793540936644
site-2-observed_site_test-0076,site-2,observed_site_test,-1.4728941420216866,-1.7160729959313041
site-2-observed_site_test-0077,site-2,observed_site_test,-0.068404069441401649,-0.20045623761431891
site-2-observed_site_test-0078,site-2,observed_site_test,1.4564867143020779,0.69091972808909385
site-2-observed_site_test-0079,site-2,observed_site_test,-1.041001780833446,-0.24704718650133783
site-3-reference_train-0000,site-3,reference_train,0.7303639677484397,-0.17608475733356066
site-3-reference_train-0001,site-3,reference_train,1.9210298231659957,2.8652049427542545
site-3-reference_train-0002,site-3,reference_train,0.9866247449073513,2.9260635955347674
site-3-reference_train-0003,site-3,reference_train,-0.45756759628964616,1.4257093325517227
site-3-reference_train-0004,site-3,reference_train,-1.34406103468825,-0.56566755544706748
site-3-reference_train-0005,site-3,reference_train,-0.77534831964767292,0.047212935172712092
site-3-reference_train-0006,site-3,reference_train,-0.033591045450693358,1.2262058197927703
site-3-reference_train-0007,site-3,reference_train,-1.195156021323073,-0.29402677757073081
site-3-reference_train-0008,site-3,reference_train,0.54552414026720664,0.82078765355618466
site-3-reference_train-0009,site-3,reference_train,1.8832104200612103,1.2457304125507644
site-3-reference_train-0010,site-3,reference_train,0.18703112283588208,0.350463705729258
site-3-reference_train-0011,site-3,reference_train,0.73183572187386048,2.5548323851309345
site-3-reference_train-0012,site-3,reference_train,-0.421627460822946,1.5016127253861069
site-3-reference_train-0013,site-3,reference_train,0.72405026426816388,2.0119033918223996
site-3-reference_train-0014,site-3,reference_train,1.3836956527869719,0.75817092073390691
site-3-reference_train-0015,site-3,reference_train,0.9147472800039198,2.7785673509200923
site-3-reference_train-0016,site-3,reference_train,-1.6029655339444657,0.28325299792268499
site-3-reference_train-0017,site-3,reference_train,0.58091550544867054,-0.070073477178639543
site-3-reference_train-0018,site-3,reference_train,1.2538440090806739,2.5457619629270036
site-3-reference_train-0019,site-3,reference_train,1.1192759490513633,0.19942986165375576
site-3-reference_train-0020,site-3,reference_train,1.4666215655401813,0.21571880226977647
site-3-reference_train-0021,site-3,reference_train,-1.1558316522517731,0.56242072957880707
site-3-reference_train-0022,site-3,reference_train,1.5869678013481283,0.95223231418385645
site-3-reference_train-0023,site-3,reference_train,1.8726513926893711,2.5567984302304776
site-3-reference_train-0024,site-3,reference_train,0.92796623777499088,1.2288029782478513
site-3-reference_train-0025,site-3,reference_train,1.6650597497132429,2.0944726621587639
site-3-reference_train-0026,site-3,reference_train,-1.1424673561415193,-0.22120160013860329
site-3-reference_train-0027,site-3,reference_train,-0.6253652415894897,-0.96455868554083857
site-3-reference_train-0028,site-3,reference_train,0.58511154414800215,1.6247907350202717
site-3-reference_train-0029,site-3,reference_train,0.52780140262151365,2.1398562346138168
site-3-reference_train-0030,site-3,reference_train,1.9001717433776406,1.5297422955941431
site-3-reference_train-0031,site-3,reference_train,-0.044021310872328634,0.22949103524239944
site-3-reference_train-0032,site-3,reference_train,-0.86238178986911684,0.64496554406258788
site-3-reference_train-0033,site-3,reference_train,-1.4865138840129646,0.048198357078879372
site-3-reference_train-0034,site-3,reference_train,-1.8231637269283882,-0.72470026423159051
site-3-reference_train-0035,site-3,reference_train,1.7724054159187692,2.9226391602117001
site-3-reference_train-0036,site-3,reference_train,1.6642916607104716,1.5212490215441403
site-3-reference_train-0037,site-3,reference_train,0.86199089988023259,1.2221346195299709
site-3-reference_train-0038,site-3,reference_train,-0.052077462602354352,-0.94083366588786554
site-3-reference_train-0039,site-3,reference_train,1.9566192139270449,1.9167222680664637
site-3-reference_train-0040,site-3,reference_train,1.2787385541212308,0.63019215719563504
site-3-reference_train-0041,site-3,reference_train,-1.1853281047202038,0.087654372639029421
site-3-reference_train-0042,site-3,reference_train,-1.0382796024036938,0.14825925900116785
site-3-reference_train-0043,site-3,reference_train,1.5110281168591353,2.3519959295273267
site-3-reference_train-0044,site-3,reference_train,-0.017480376337020154,0.83627945501380641
site-3-reference_train-0045,site-3,reference_train,0.50366093467490058,-0.13793690813156201
site-3-reference_train-0046,site-3,reference_train,1.091660688029608,0.46471000529002904
site-3-reference_train-0047,site-3,reference_train,-0.14827449790949032,1.6354328838206964
site-3-reference_train-0048,site-3,reference_train,-1.6091160105234623,-0.040568389830991647
site-3-reference_train-0049,site-3,reference_train,0.82966847603087812,2.5070460708801079
site-3-observed_site_test-0050,site-3,observed_site_test,-1.5974466788275454,-1.4425777352294498
site-3-observed_site_test-0051,site-3,observed_site_test,1.2581702633056127,2.3477055906074931
site-3-observed_site_test-0052,site-3,observed_site_test,-1.3494588623820163,-0.6361972483701257
site-3-observed_site_test-0053,site-3,observed_site_test,-0.036228445767489514,-0.47364012971082625
site-3-observed_site_test-0054,site-3,observed_site_test,1.8230151460365409,1.7573918584704507
site-3-observed_site_test-0055,site-3,observed_site_test,-0.36994248820921927,-0.43543523711560334
site-3-observed_site_test-0056,site-3,observed_site_test,1.3343127134544708,0.69821091529229773
site-3-observed_site_test-0057,site-3,observed_site_test,0.69037100203656188,0.28358690436916234
site-3-observed_site_test-0058,site-3,observed_site_test,1.0280757866432513,2.1260159175218778
site-3-observed_site_test-0059,site-3,observed_site_test,-0.21087304341163371,1.4131518321080589
site-3-observed_site_test-0060,site-3,observed_site_test,0.68857043910365423,2.0062608411059539
site-3-observed_site_test-0061,site-3,observed_site_test,-1.7851316938439652,-0.37954159716506891
site-3-observed_site_test-0062,site-3,observed_site_test,-0.69078724544596692,-0.4762940135155761
site-3-observed_site_test-0063,site-3,observed_site_test,-0.93897085726993579,-0.03147754308995325
site-3-observed_site_test-0064,site-3,observed_site_test,-0.44246288204277384,0.16519726366590542
site-3-observed_site_test-0065,site-3,observed_site_test,-1.3773979166200436,-0.82924601391419217
site-3-observed_site_test-0066,site-3,observed_site_test,-0.25539141534879439,1.451032219941329
site-3-observed_site_test-0067,site-3,observed_site_test,-1.8409371832318921,-1.2343042298924498
site-3-observed_site_test-0068,site-3,observed_site_test,0.23107154802319485,1.0524764038075682
site-3-observed_site_test-0069,site-3,observed_site_test,1.7455268730463311,2.3937698204070648
site-3-observed_site_test-0070,site-3,observed_site_test,1.9659754386955774,1.5027009907142421
site-3-observed_site_test-0071,site-3,observed_site_test,0.39963053728353248,1.7566690917941226
site-3-observed_site_test-0072,site-3,observed_site_test,-0.016603576707208578,0.70182208142175473
site-3-observed_site_test-0073,site-3,observed_site_test,-0.64495800973606743,-0.42839453950549899
site-3-observed_site_test-0074,site-3,observed_site_test,0.5180762249702946,0.73131198935026775
site-3-observed_site_test-0075,site-3,observed_site_test,-0.075697384032423543,1.2883433595454465
site-3-observed_site_test-0076,site-3,observed_site_test,-1.0739345791312993,-1.1315395088097193
site-3-observed_site_test-0077,site-3,observed_site_test,-1.2396374228030629,0.44684661784759172
site-3-observed_site_test-0078,site-3,observed_site_test,0.97665002325187134,1.4366628907669043
site-3-observed_site_test-0079,site-3,observed_site_test,1.0573184231476249,-0.15396354449918292
site-4-reference_train-0000,site-4,reference_train,-0.15702886036971231,1.7146321607806194
site-4-reference_train-0001,site-4,reference_train,-1.0736246667997023,-0.19296299866682076
site-4-reference_train-0002,site-4,reference_train,-0.56968473987242252,-0.19467709400248834
site-4-reference_train-0003,site-4,reference_train,1.9213986827077485,4.0359544640889693
site-4-reference_train-0004,site-4,reference_train,0.4310587378880264,1.0678186673860361
site-4-reference_train-0005,site-4,reference_train,0.99034800379212928,3.0072646906136011
site-4-reference_train-0006,site-4,reference_train,-0.51746922350274538,2.1471017768781939
site-4-reference_train-0007,site-4,reference_train,1.7159874434671871,2.4899718761219543
site-4-reference_train-0008,site-4,reference_train,-0.60719349061993189,0.70606768200376679
site-4-reference_train-0009,site-4,reference_train,1.5972781785475711,1.8626940664721365
site-4-reference_train-0010,site-4,reference_train,-0.70253311785090267,0.33738718941216556
site-4-reference_train-0011,site-4,reference_train,1.4329647707542357,1.5306022516909967
site-4-reference_train-0012,site-4,reference_train,-0.23078339329080277,-0.2400807039845454
site-4-reference_train-0013,site-4,reference_train,-0.21722180689174975,1.2017164298594052
site-4-reference_train-0014,site-4,reference_train,1.4865391418303768,3.7189907791704022
site-4-reference_train-0015,site-4,reference_train,-1.2484406470912099,-1.3443774666317636
site-4-reference_train-0016,site-4,reference_train,1.1151545886830307,-0.071865421707817401
site-4-reference_train-0017,site-4,reference_train,1.8296291589518039,2.5612440606984976
site-4-reference_train-0018,site-4,reference_train,-0.80872432473301936,1.3190024679601628
site-4-reference_train-0019,site-4,reference_train,1.5247443888783474,2.3190294222617522
site-4-reference_train-0020,site-4,reference_train,1.91226352181884,2.3134344635209332
site-4-reference_train-0021,site-4,reference_train,-1.2580237220857629,1.1061317164672668
site-4-reference_train-0022,site-4,reference_train,1.2665678599622607,-0.38683081861354962
site-4-reference_train-0023,site-4,reference_train,0.419748472216674,-2.3883771742762185
site-4-reference_train-0024,site-4,reference_train,-0.76913721004471602,1.1953362186798788
site-4-reference_train-0025,site-4,reference_train,-1.591304790836408,0.13394433819825813
site-4-reference_train-0026,site-4,reference_train,1.1361677049049868,2.9717959458585774
site-4-reference_train-0027,site-4,reference_train,0.85168879779627282,1.7365448596326361
site-4-reference_train-0028,site-4,reference_train,1.4766795241620887,1.6135427119369488
site-4-reference_train-0029,site-4,reference_train,1.8613386955950064,2.5555780255370029
site-4-reference_train-0030,site-4,reference_train,-0.52180033999831288,1.2247337688884898
site-4-reference_train-0031,site-4,reference_train,-1.4257438132349769,0.31963578711679258
site-4-reference_train-0032,site-4,reference_train,0.22245614270282976,1.0695748278289845
site-4-reference_train-0033,site-4,reference_train,1.7593342699866517,3.4290483585605385
site-4-reference_train-0034,site-4,reference_train,0.17729632948871643,0.99006002032498341
site-4-reference_train-0035,site-4,reference_train,0.37854617643799671,1.2700752806198738
site-4-reference_train-0036,site-4,reference_train,0.24347368165904149,3.3986717560538202
site-4-reference_train-0037,site-4,reference_train,1.7803417618643689,2.4712476667613354
site-4-reference_train-0038,site-4,reference_train,-1.4171391847528976,0.68693433467128739
site-4-reference_train-0039,site-4,reference_train,1.114467780650787,0.94474584818732121
site-4-reference_train-0040,site-4,reference_train,-0.082919505730872256,1.4022173779817093
site-4-reference_train-0041,site-4,reference_train,-0.58535415208250363,1.3304061688636923
site-4-reference_train-0042,site-4,reference_train,-0.71618282306067016,0.25245854796890355
site-4-reference_train-0043,site-4,reference_train,1.172635260387239,3.8845396000890573
site-4-reference_train-0044,site-4,reference_train,-1.5409252528996458,0.67484354760337528
site-4-reference_train-0045,site-4,reference_train,0.1315718394085712,1.2880286830607417
site-4-reference_train-0046,site-4,reference_train,1.026937952946136,0.095080364490352398
site-4-reference_train-0047,site-4,reference_train,1.3979173666288753,2.9841694629736271
site-4-reference_train-0048,site-4,reference_train,1.5338231499003148,2.187246249728763
site-4-reference_train-0049,site-4,reference_train,-1.2167968010344712,1.9383838639489068
site-4-observed_site_test-0050,site-4,observed_site_test,0.71828325327994413,0.095716483150627418
site-4-observed_site_test-0051,site-4,observed_site_test,-0.73700126408206668,1.3090360688287537
site-4-observed_site_test-0052,site-4,observed_site_test,-1.5548929569747219,0.56013888750862506
site-4-observed_site_test-0053,site-4,observed_site_test,0.38534069614139854,1.2475102966994667
site-4-observed_site_test-0054,site-4,observed_site_test,1.435918235876414,2.1015486402534012
site-4-observed_site_test-0055,site-4,observed_site_test,0.49554315837282914,1.7134142212309558
site-4-observed_site_test-0056,site-4,observed_site_test,1.9881539396817338,4.1614243371076558
site-4-observed_site_test-0057,site-4,observed_site_test,1.5588037090911624,3.0682054734372839
site-4-observed_site_test-0058,site-4,observed_site_test,0.4434321417148186,1.0094679203046022
site-4-observed_site_test-0059,site-4,observed_site_test,-0.10153872928762775,2.2114823031452646
site-4-observed_site_test-0060,site-4,observed_site_test,0.56084235370615199,0.11362590179146848
site-4-observed_site_test-0061,site-4,observed_site_test,-0.60002710687086669,-0.238805211335956
site-4-observed_site_test-0062,site-4,observed_site_test,0.11503743148201684,1.3075526317962147
site-4-observed_site_test-0063,site-4,observed_site_test,-1.0132147089757253,-0.88454815863309455
site-4-observed_site_test-0064,site-4,observed_site_test,1.9837322362855234,2.6168611372279895
site-4-observed_site_test-0065,site-4,observed_site_test,-0.77850981419014786,1.7028247106940864
site-4-observed_site_test-0066,site-4,observed_site_test,0.0077249473699341209,1.3462382675508859
site-4-observed_site_test-0067,site-4,observed_site_test,-0.64530794536419345,-0.57220355998326766
site-4-observed_site_test-0068,site-4,observed_site_test,-0.01285193786321992,0.48929508755173856
site-4-observed_site_test-0069,site-4,observed_site_test,-1.5840242587849707,-0.95061307908437176
site-4-observed_site_test-0070,site-4,observed_site_test,-0.56919108749864078,0.82939852683318827
site-4-observed_site_test-0071,site-4,observed_site_test,1.0061071761965099,2.6654986293113008
site-4-observed_site_test-0072,site-4,observed_site_test,1.3888829243068668,2.3994655000103986
site-4-observed_site_test-0073,site-4,observed_site_test,0.83621941559487389,2.5539634540357969
site-4-observed_site_test-0074,site-4,observed_site_test,0.21477188548319459,1.946344076998032
site-4-observed_site_test-0075,site-4,observed_site_test,-1.3537252051929611,1.2074493822807117
site-4-observed_site_test-0076,site-4,observed_site_test,1.9108985744949059,2.5078368434161753
site-4-observed_site_test-0077,site-4,observed_site_test,-1.8317336034261675,-0.98922950833218293
site-4-observed_site_test-0078,site-4,observed_site_test,1.3834154025979775,1.7942198387827437
site-4-observed_site_test-0079,site-4,observed_site_test,-1.2114352486770232,0.61262947150272429
site-5-adapt-0000,site-5,adapt,1.7660017250931097,1.5545612858320368
site-5-adapt-0001,site-5,adapt,-0.79915844948779435,4.0641503400972496
site-5-adapt-0002,site-5,adapt,1.3719354776621921,3.8151447112331685
site-5-adapt-0003,site-5,adapt,-0.52773465773481787,-1.3822903437870089
site-5-adapt-0004,site-5,adapt,0.4814057898191817,2.3017481884523812
site-5-adapt-0005,site-5,adapt,-1.6094240664135269,0.29184328024938194
site-5-adapt-0006,site-5,adapt,0.42030911530835668,0.54708357573553035
site-5-adapt-0007,site-5,adapt,1.429912512011891,3.2470507873300507
site-5-adapt-0008,site-5,adapt,0.63008024336864077,2.1035085244249845
site-5-adapt-0009,site-5,adapt,-1.4681868655323824,1.9302019446912477
site-5-adapt-0010,site-5,adapt,-1.3674921808878024,1.5510941442215287
site-5-adapt-0011,site-5,adapt,0.3351441998208351,2.865865675671837
site-5-adapt-0012,site-5,adapt,-1.6620352784822519,0.82629913909686492
site-5-adapt-0013,site-5,adapt,-1.2720805064269136,0.42825692459750264
site-5-adapt-0014,site-5,adapt,1.5976281204290648,3.6276391245523372
site-5-adapt-0015,site-5,adapt,0.30450946452037542,0.47819880832494066
site-5-adapt-0016,site-5,adapt,0.44300247116767721,1.0576383065844381
site-5-adapt-0017,site-5,adapt,-0.93564475253869395,1.2076391229718089
site-5-adapt-0018,site-5,adapt,-1.2090198180874063,0.06541054461785567
site-5-adapt-0019,site-5,adapt,0.74124471791145474,1.7823638672735647
